BIN,PCN,GROUP,PBM Name(HORIZON / CAREMARK / EXPRESS SCRIPTS / HUMANA / OPTUM / DREXI / EMPIRX / LIVINTI(SOUTHERN SCRIPTS) / COUPON) ,Payer Type(Medicare / Medicaid / Commercial / Coupon)
3585,91200,ARX01860,Medimpact,Commercial
3858,A4,2CUA,Express Scripts,Commercial
3858,A4,2DSA,Express Scripts,Commercial
3858,A4,2GDA,Express Scripts,Commercial
3858,A4,2GKA,Express Scripts,Commercial
3858,A4,AMAZON1,Express Scripts,Commercial
3858,A4,APNA,Express Scripts,Commercial
3858,A4,BOBSDIS,Express Scripts,Commercial
3858,A4,ECPRX4U,Express Scripts,Commercial
3858,A4,FDNA,Express Scripts,Commercial
3858,A4,GH3A,Express Scripts,Commercial
3858,A4,h5la,Express Scripts,Commercial
3858,A4,H5LA,Express Scripts,Commercial
3858,A4,HIGA,Express Scripts,Commercial
3858,A4,IMPERBP,Express Scripts,Commercial
3858,A4,IWLOC11,Express Scripts,Commercial
3858,A4,JNAA,Express Scripts,Commercial
3858,A4,JUTA,Express Scripts,Commercial
3858,A4,jxs000016306128,Express Scripts,Commercial
3858,A4,K8CA,Express Scripts,Commercial
3858,A4,L4SA,Express Scripts,Commercial
3858,A4,MATFIRM,Express Scripts,Commercial
3858,A4,MDIAOCN,Express Scripts,Commercial
3858,A4,morgnrx,Express Scripts,Commercial
3858,A4,MORGNRX,Express Scripts,Commercial
3858,A4,MORSTAN,Express Scripts,Commercial
3858,A4, NJRA,Express Scripts,Commercial
3858,A4,NYYA,Express Scripts,Commercial
3858,A4,nyye,Express Scripts,Commercial
3858,A4,NZ4A,Express Scripts,Commercial
3858,A4,PANA,Express Scripts,Commercial
3858,A4,PANN,Express Scripts,Commercial
3858,A4,RENTOKI,Express Scripts,Commercial
3858,A4,TIFFANY,Express Scripts,Commercial
3858,A4,UAPLO24,Express Scripts,Commercial
3858,A4,V2UA,Express Scripts,Commercial
3858,A4,WFLEET1,Express Scripts,Commercial
3858,A4,WSPUSA1,Express Scripts,Commercial
3858,A4,Z9VA,Express Scripts,Commercial
3858,A4,,Express Scripts,Commercial
3858,MA,2GDA,Express Scripts,Medicaid
3858,MD,AN9A,Express Scripts,Medicare
3858,MD,GH3A,Express Scripts,Medicare
3858,WC,GH3A,Express Scripts,Commercial
3858,WC,HIGA,Express Scripts,Commercial
4261,CAL,NJPLIGA,Optum,Commercial
4303,TELE,19,Medicare Part B,Commercial
4303,TELE,30002,Optum,Commercial
4303,TELE,NJ022041785601,Medicare Part B,Commercial
4303,TELE,NJ022080590110,Medicare Part B,Commercial
4303,TELE,NJ022081694101,Medicare Part B,Commercial
4303,TELE,nj022081694101,Medicare Part B,Commercial
4303,TELE,,Medicare Part B,Commercial
4336,77993322,*,Caremark,Medicare
4336,77993322,,Caremark,Medicare
4336,77993333,RX33BA,Caremark,Commercial
4336,ADV,RX0139,Caremark,Commercial
4336,ADV,RX0218,Caremark,Commercial
4336,ADV,RX0403,Caremark,Commercial
4336,ADV,RX0467,Caremark,Commercial
4336,ADV,RX0480,Caremark,Commercial
4336,ADV,RX0583,Caremark,Commercial
4336,ADV,RX0678,Caremark,Commercial
4336,ADV,RX1412,Caremark,Commercial
4336,ADV,RX1417,Caremark,Commercial
4336,ADV,RX1555,Caremark,Commercial
4336,ADV,RX1745,Caremark,Commercial
4336,ADV,RX20AG,Caremark,Commercial
4336,ADV,RX2129,Caremark,Commercial
4336,ADV,RX2169,Caremark,Commercial
4336,ADV,RX21ED,Caremark,Commercial
4336,ADV,RX22MA,Caremark,Commercial
4336,ADV,RX2355,Caremark,Commercial
4336,ADV,RX23EF,Caremark,Commercial
4336,ADV,RX23MD,Caremark,Commercial
4336,ADV,RX2458,Caremark,Commercial
4336,ADV,RX24CN,Caremark,Commercial
4336,ADV,RX24GA,Caremark,Commercial
4336,ADV,rx24gf,Caremark,Commercial
4336,ADV,RX25AQ,Caremark,Commercial
4336,ADV,RX2738,Caremark,Commercial
4336,ADV,RX3140,Caremark,Commercial
4336,ADV,rx3259,Caremark,Commercial
4336,ADV,RX3259,Caremark,Commercial
4336,ADV,RX3261,Caremark,Commercial
4336,ADV,RX3602,Caremark,Commercial
4336,ADV,RX3826,Caremark,Commercial
4336,ADV,RX4116,Caremark,Commercial
4336,ADV,RX4145,Caremark,Commercial
4336,ADV,RX6027,Caremark,Commercial
4336,ADV,RX6096,Caremark,Commercial
4336,ADV,RX6896,Caremark,Commercial
4336,ADV,RX7114,Caremark,Commercial
4336,ADV,RX7117,Caremark,Commercial
4336,ADV,RX7180,Caremark,Commercial
4336,ADV,RX7511,Caremark,Commercial
4336,ADV,RX8556,Caremark,Commercial
4336,ADV,RXCVSD,Caremark,Commercial
4336,ADV,,Caremark,Commercial
4336,MCAIDADV,RX8895,Caremark,Medicaid
4336,MEDDADV,RX0139,Caremark,Medicare
4336,MEDDADV,RX0218,Caremark,Medicare
4336,MEDDADV,rx0218,Caremark,Medicare
4336,MEDDADV,RX0426,Caremark,Medicare
4336,MEDDADV,RX0467,Caremark,Medicare
4336,MEDDADV,RX0480,Caremark,Medicare
4336,MEDDADV,RX0678,Caremark,Medicare
4336,MEDDADV,RX1357,Caremark,Medicare
4336,MEDDADV,RX1412,Caremark,Medicare
4336,MEDDADV,RX1417,Caremark,Medicare
4336,MEDDADV,RX1555,Caremark,Medicare
4336,MEDDADV,RX1745,Caremark,Medicare
4336,MEDDADV,RX1970,Caremark,Medicare
4336,MEDDADV,RX20AG,Caremark,Medicare
4336,MEDDADV,RX20CB,Caremark,Medicare
4336,MEDDADV,RX21ED,Caremark,Medicare
4336,MEDDADV,RX21HE,Caremark,Medicare
4336,MEDDADV,RX2222,Caremark,Medicare
4336,MEDDADV,RX22MA,Caremark,Medicare
4336,MEDDADV,RX2355,Caremark,Medicare
4336,MEDDADV,RX23BU,Caremark,Medicare
4336,MEDDADV,RX23EF,Caremark,Medicare
4336,MEDDADV,RX23MD,Caremark,Medicare
4336,MEDDADV,RX2458,Caremark,Medicare
4336,MEDDADV,RX24BE,Caremark,Medicare
4336,MEDDADV,RX24GA,Caremark,Medicare
4336,MEDDADV,RX2738,Caremark,Medicare
4336,MEDDADV,RX3140,Caremark,Medicare
4336,MEDDADV,RX3259,Caremark,Medicare
4336,MEDDADV,RX3512,Caremark,Medicare
4336,MEDDADV,RX3602,Caremark,Medicare
4336,MEDDADV,RX3629,Caremark,Medicare
4336,MEDDADV,RX3826,Caremark,Medicare
4336,MEDDADV,RX4116,Caremark,Medicare
4336,MEDDADV,RX4136,Caremark,Medicare
4336,MEDDADV,RX4145,Caremark,Medicare
4336,MEDDADV,RX6027,Caremark,Medicare
4336,MEDDADV,RX6530,Caremark,Medicare
4336,MEDDADV,RX6896,Caremark,Medicare
4336,MEDDADV,RX7114,Caremark,Medicare
4336,MEDDADV,RX7117,Caremark,Medicare
4336,MEDDADV,rx7180,Caremark,Medicare
4336,MEDDADV,RX7380,Caremark,Medicare
4336,MEDDADV,RX7511,Caremark,Medicare
4336,MEDDADV,RX8556,Caremark,Medicare
4336,MEDDADV,rx8556,Caremark,Medicare
4336,MEDDADV,RXCVSD,Caremark,Medicare
4336,MEDDADV,,Caremark,Medicare
4336,MEDDPRIME,RX20CY,Caremark,Medicare
4336,WP,RX1417,Caremark,Commercial
4336,WP,RX7114,Caremark,Commercial
4336,HEL,WLS,Caremark,Commercial
4682,CN,ec12701041,Coupon,Coupon
4682,CN,EC40401040,Coupon,Coupon
4682,CN,EC48017020,Coupon,Coupon
4682,CN,EC57010090,Coupon,Coupon
4682,CN,EC57014091,Coupon,Coupon
4682,CN,EC57047006,Coupon,Coupon
4682,CN,EC86001028,Coupon,Coupon
4682,CN,EC86001036,Coupon,Coupon
4682,CN,ec94012035,Coupon,Coupon
4682,CN,ECVASCEPA,Coupon,Coupon
4682,CN,ev57006508,Coupon,Coupon
4682,CN,,Coupon,Coupon
5947,CLAIMCR,2547TRN,Optum,Commercial
5947,CLAIMCR,4138vbn,Optum,Commercial
5947,CLAIMCR,9677SMJ,Optum,Commercial
5947,CLAIMCR,PERKS24,Optum,Commercial
6053,MSC,4051,Coupon,Coupon
6053,MSC,8602,Coupon,Coupon
6053,MSC,874,Coupon,Coupon
6558,HEL,YURA,Caremark,Commercial
8878,WDRX,RXPB3,Express Scripts,Coupon
9893,DCAE1,RXPB3,Express Scripts,Coupon
11552,BCTX,24,Blue Cross Blue Shield,Commercial
11552,BCTX,1002,Blue Cross Blue Shield,Commercial
11552,ILDR,0,BCBSIL,Commercial
11552,ILDR,200,BCBSIL,Commercial
11552,ILDR,8888,BCBSIL,Commercial
11552,ILDR,,BCBSIL,Commercial
11552,MAPDTXG,ENRG,Caremark,Medicare
12114,COBPCS,104,Caremark,Medicare
12833,FLBC,FNL344900101,Caremark,Commercial
12833,MEDDPRIME,S5904,MEDDPRIME,Medicare
13410,HEL,,Caremark,Commercial
13865,HEL,,Caremark,Commercial
14179,9743,10039,Express Scripts,Commercial
14179,9743,10045,Express Scripts,Commercial
14179,9743,1122,Express Scripts,Commercial
14179,9743,1138,Express Scripts,Commercial
14179,9743,1236,Express Scripts,Commercial
14179,9743,1349,Express Scripts,Commercial
14179,9743,2200,Express Scripts,Commercial
14179,9743,2304,Express Scripts,Commercial
14179,9743,3216,Express Scripts,Commercial
14179,9743,4226,Express Scripts,Commercial
15433,SSN,572,Liviniti (Southern Scripts),Commercial
15574,ASPROD1,,Medimpact,Medicare
15581,3200000,0NG00010292,Humana,Medicare
15581,3200000,2FGA,Humana,Medicare
15581,3200000,9a529,Humana,Medicare
15581,3200000,AMNJ,Humana,Medicare
15581,3200000,CGMAPDRX,Humana,Medicare
15581,3200000,CIGPDPRX,Humana,Medicare
15581,3200000,COS,Humana,Medicare
15581,3200000,DXSWCP002774136,Humana,Medicare
15581,3200000,EICG,Humana,Medicare
15581,3200000,P5412,Humana,Medicare
15581,3200000,P5414,Humana,Medicare
15581,3200000,p5414,Humana,Medicare
15581,3200000,RX7704,Humana,Medicare
15581,3200000,RXAETD,Humana,Medicare
15581,3200000,RXCVSD,Humana,Medicare
15581,3200000,WKPA,Humana,Medicare
15581,3200000,WM2A,Humana,Medicare
15581,3200000,Y0031,Humana,Medicare
15581,3200000,y0031,Humana,Medicare
15581,3200000,,Humana,Medicare
15599,5440000,AMNJ,Humana,Medicare
15599,5440000,horizon,Humana,Medicare
15599,5440000,HORIZON,Humana,Medicare
15599,5440000,RXAETD,Humana,Medicare
15599,5440000,WKPA,Humana,Medicare
15599,5440000,,Humana,Medicare
15814,6430000,*,Optum,Commercial
15814,6430000,NJACA,Optum,Commercial
15814,6430000,*,Optum,Commercial
15814,6430000,NJACA,Optum,Commercial
15814,6430000,,Optum,Commercial
15839,3840000,,Optum,Commercial
15995,GDC,DR33,GoodRx,Coupon
16499,DSNPPRI,RXHRZN,Horizon,Medicare
16499,HZRX,000273P0002,Horizon,Commercial
16499,HZRX,000273P0004,Horizon,Commercial
16499,HZRX,00028U50000,Horizon,Commercial
16499,HZRX,000301O0001,Horizon,Commercial
16499,HZRX,000306H0002,Horizon,Commercial
16499,HZRX,00100HC0022011,Horizon,Commercial
16499,HZRX,00100HC0024001,Horizon,Commercial
16499,HZRX,00100HC0024020,Horizon,Commercial
16499,HZRX,00100HC0024026,Horizon,Commercial
16499,HZRX,00100HC0024028,Horizon,Commercial
16499,HZRX,00100HC0024030,Horizon,Commercial
16499,HZRX,00100HC0024032,Horizon,Commercial
16499,HZRX,00100HC0024056,Horizon,Commercial
16499,HZRX,00100HC0024058,Horizon,Commercial
16499,HZRX,00100HC0024060,Horizon,Commercial
16499,HZRX,00100HC0024062,Horizon,Commercial
16499,HZRX,00100HC0024068,Horizon,Commercial
16499,HZRX,00100HC0024070,Horizon,Commercial
16499,HZRX,00100HC0025027,Horizon,Commercial
16499,HZRX,00100HC0025057,Horizon,Commercial
16499,HZRX,00100HC0026038,Horizon,Commercial
16499,HZRX,00100HC0026040,Horizon,Commercial
16499,HZRX,00100HC0041039,Horizon,Commercial
16499,HZRX,00100HC0059051,Horizon,Commercial
16499,HZRX,001327G0000,Horizon,Commercial
16499,HZRX,0015R60000,Horizon,Commercial
16499,HZRX,0017R40000,Horizon,Commercial
16499,HZRX,00211Z70001,Horizon,Commercial
16499,HZRX,235960002,Horizon,Commercial
16499,HZRX,00291K80002,Horizon,Commercial
16499,HZRX,00291K80003,Horizon,Commercial
16499,HZRX,003056O0000,Horizon,Commercial
16499,HZRX,00308a00002,Horizon,Commercial
16499,HZRX,003117P0000,Horizon,Commercial
16499,HZRX,003186K0003,Horizon,Commercial
16499,HZRX,003645A0001,Horizon,Commercial
16499,HZRX,003696J0000,Horizon,Commercial
16499,HZRX,003711T0000,Horizon,Commercial
16499,HZRX,003834Q0000,Horizon,Commercial
16499,HZRX,00424S30001,Horizon,Commercial
16499,HZRX,004505G0000,Horizon,Commercial
16499,HZRX,00462O40000,Horizon,Commercial
16499,HZRX,4.83E+05,Horizon,Commercial
16499,HZRX,5.10E+03,Horizon,Commercial
16499,HZRX,00583c0001,Horizon,Commercial
16499,HZRX,00583C0001,Horizon,Commercial
16499,HZRX,00583C0080,Horizon,Commercial
16499,HZRX,6.02E+06,Horizon,Commercial
16499,HZRX,006048P0000,Horizon,Commercial
16499,HZRX,006048P0001,Horizon,Commercial
16499,HZRX,00622T90000,Horizon,Commercial
16499,HZRX,006951N0000,Horizon,Commercial
16499,HZRX,008015K0000,Horizon,Commercial
16499,HZRX,00801V60050,Horizon,Commercial
16499,HZRX,008036C0000,Horizon,Commercial
16499,HZRX,008058X0050,Horizon,Commercial
16499,HZRX,00805X50000,Horizon,Commercial
16499,HZRX,00806C30050,Horizon,Commercial
16499,HZRX,816400001,Horizon,Commercial
16499,HZRX,008513J0010,Horizon,Commercial
16499,HZRX,851740060,Horizon,Commercial
16499,HZRX,008518T0000,Horizon,Commercial
16499,HZRX,00851N30053,Horizon,Commercial
16499,HZRX,859440040,Horizon,Commercial
16499,HZRX,859440045,Horizon,Commercial
16499,HZRX,008701J0010,Horizon,Commercial
16499,HZRX,0100HC0022,Horizon,Commercial
16499,HZRX,01525C0000,Horizon,Commercial
16499,HZRX,252850001,Horizon,Commercial
16499,HZRX,03-90700,Horizon,Commercial
16499,HZRX,03117P0000,Horizon,Commercial
16499,HZRX,03117p0000,Horizon,Commercial
16499,HZRX,0462o40000,Horizon,Commercial
16499,HZRX,472050000,Horizon,Commercial
16499,HZRX,6.02E+06,Horizon,Commercial
16499,HZRX,760810001,Horizon,Commercial
16499,HZRX,816400001,Horizon,Commercial
16499,HZRX,859440040,Horizon,Commercial
16499,HZRX,0921K80000,Horizon,Commercial
16499,HZRX,0NG00010125,Horizon,Commercial
16499,HZRX,0NG00010171,Horizon,Commercial
16499,HZRX,0NG00010178,Horizon,Commercial
16499,HZRX,0NG00010272,Horizon,Commercial
16499,HZRX,0NG00010279,Horizon,Commercial
16499,HZRX,0NG00010292,Horizon,Commercial
16499,HZRX,0NG00010305,Horizon,Commercial
16499,HZRX,0NG00010336,Horizon,Commercial
16499,HZRX,0NG00010495,Horizon,Commercial
16499,HZRX,1008C0009,Horizon,Commercial
16499,HZRX,100HC-0008,Horizon,Commercial
16499,HZRX,100HC-0010,Horizon,Commercial
16499,HZRX,100HC-0024,Horizon,Commercial
16499,HZRX,100hc-0024,Horizon,Commercial
16499,HZRX,100HC0008,Horizon,Commercial
16499,HZRX,100HC0010,Horizon,Commercial
16499,HZRX,100HC0011,Horizon,Commercial
16499,HZRX,100HC0024,Horizon,Commercial
16499,HZRX,100hc0024,Horizon,Commercial
16499,HZRX,4085944,Horizon,Commercial
16499,HZRX,HORIZON,Horizon,Commercial
16499,HZRX,HZRX,Horizon,Commercial
16499,HZRX,hzrx,Horizon,Commercial
16499,HZRX,RXHRZN,Horizon,Commercial
16499,HZRX,,Horizon,Commercial
16499,PDPNJ,RXHRZN,Horizon,Medicare
16499,PDPNJG,RXHRZN,Horizon,Medicare
16499,PPOBH,RXBRVN,Horizon,Medicare
17010,0215CCMM,3174704,Express Scripts,Commercial
17010,0215CCMM,3331160,Express Scripts,Commercial
17010,0215CCMM,CGMAPDRX,Express Scripts,Medicare
17010,0215CCMM,cigpdprx,Express Scripts,Medicare
17010,0215CCMM,CIGPDPRX,Express Scripts,Medicare
17010,0215CCMM,CIGUG0000631986,Express Scripts,Commercial
17010,0215CCMM,CIGUG0000637842,Express Scripts,Commercial
17010,0215CCMM,CIGUG0000650770,Express Scripts,Commercial
17010,0215CCMM,CIGUG0000651163,Express Scripts,Commercial
17010,0215CCMM,CIGUG0000652078,Express Scripts,Commercial
17010,0215CCMM,CIGUG0000652197,Express Scripts,Commercial
17010,0215CCMM,CIGUG0002500786,Express Scripts,Commercial
17010,0215CCMM,CIGUG0003153616,Express Scripts,Commercial
17010,0215CCMM,CIGUG0003174704,Express Scripts,Commercial
17010,0215CCMM,CIGUG0003332183,Express Scripts,Commercial
17010,0215CCMM,CIGUG0003334470,Express Scripts,Commercial
17010,0215CCMM,CIGUG0003339538,Express Scripts,Commercial
17010,0215CCMM,CIGUG00033460,Express Scripts,Commercial
17010,0215CCMM,,Express Scripts,Commercial
17010,0215COMM,CIGUG0003336481,Express Scripts,Commercial
17010,0215COMM,CIGUG0003339522,Express Scripts,Commercial
17010,0215COMM,CIGUG0003341386,Express Scripts,Commercial
17010,0215COMM,CIGUG0003346044,Express Scripts,Commercial
17010,0215COMM,CIGUG0003346481,Express Scripts,Commercial
17010,0215COMM,,Express Scripts,Commercial
17010,0218INTL,613520,Express Scripts,Commercial
17010,0218INTL,627738,Express Scripts,Commercial
17010,0218INTL,635334,Express Scripts,Commercial
17010,0218INTL,3153616,Express Scripts,Commercial
17010,0518GWH,CIGUG0000616729,Express Scripts,Commercial
17010,0518GWH,CIGUG0000618284,Express Scripts,Commercial
17010,0518GWH,CIGUG0000621172,Express Scripts,Commercial
17010,0518GWH,CIGUG0000631318,Express Scripts,Commercial
17010,0518GWH,CIGUG0000634664,Express Scripts,Commercial
17010,0518GWH,CIGUG0000639213,Express Scripts,Commercial
17010,0518GWH,CIGUG0000651630,Express Scripts,Commercial
17010,0518GWH,CIGUG0000659048,Express Scripts,Commercial
17010,0518GWH,CIGUG0000660187,Express Scripts,Commercial
17010,0518GWH,CIGUG0000660539,Express Scripts,Commercial
17010,0519PAYR,CIGPS0000716923,Express Scripts,Commercial
17010,CIMCARE,2HMGRPMA,Express Scripts,Medicare
17010,CIMCARE,3210060,Express Scripts,Medicare
17010,CIMCARE,CGMAPDRX,Express Scripts,Medicare
17010,CIMCARE,CIGPDPRX,Express Scripts,Medicare
17010,CIMCARE,,Express Scripts,Medicare
17290,55101202,X7540,Caremark,Commercial
17290,ACR,99996001,Drexi,Commercial
17688,9743,19013,EmpiRx Health,Commercial
17688,9743,19077,Caremark,Commercial
18844,3F,fcmj5dwb,CalOptima,Medicaid
18844,3F,FCRYTNS,Humana,Medicare
18844,3F,FVTRUEPORT50,Humana,Medicare
18844,3F,MGDCARE,Humana,Medicare
18844,3F,,Humana,Medicare
19158,CNRX,AC20029003,Coupon,Coupon
19158,CNRX,AC20029005,Coupon,Coupon
19158,CNRX,AC20029007,Coupon,Coupon
19158,CNRX,AC68036001,Coupon,Coupon
19158,CNRX,AC68036002,Coupon,Coupon
19158,CNRX,AC68057019,Coupon,Coupon
19158,CNRX,AV20019005,Coupon,Coupon
19158,CNRX,ec12701041,Coupon,Coupon
19158,CNRX,EC20014001,Coupon,Coupon
19158,CNRX,EC48006034,Coupon,Coupon
19363,7283,SVECARD,Coupon,Coupon
19363,7283,svecg1221,Coupon,Coupon
19660,289902,WCPDP,Express Scripts,Medicare
19876,CHIPPO,EMR,Coupon,Coupon
19876,CHIPPO,XAF,Coupon,Coupon
19876,CHIPPO,xaf,Coupon,Coupon
19876,CHIPPO,,Coupon,Coupon
20099,IS   HEL,WLDA,Coupon,Coupon
20099,IS   HEL,WLHA,Coupon,Coupon
20099,WG,3004940015,Coupon,Coupon
20099,WG,WL6A,Coupon,Coupon
20099,WG,WL7A,Coupon,Coupon
20099,WG,WLAA,Coupon,Coupon
20099,WG,WLDA,Coupon,Coupon
20099,WG,WLHA,Coupon,Coupon
20107,IRXCOMOPAP,WKPA,Caremark,Commercial
20107,WP,WKPA,Caremark,Medicaid
20107,WP,,Caremark,Medicaid
20115,IS,WM2A,Coupon,Coupon
22022,ICS,BOB,Coupon,Coupon
23575,9999,SASAH,Optum,Commercial
24368,3207,A18193,Coupon,Coupon
25945,SSN,H880573,Coupon,Coupon
26530,RXV1,GHDADM,Coupon,Coupon
26696,77993333,BSCCOMM,Blue Shield of California,Commercial
28406,OSCAR,RX1555,Caremark,Commercial
11111,,,Coupon,Coupon
11552,BCTX,0,Express Scripts,Commercial
11552,BCTX,1,Express Scripts,Commercial
11552,BCTX,10,Express Scripts,Commercial
11552,BCTX,1017,Express Scripts,Commercial
11552,BCTX,1601,Express Scripts,Commercial
11552,BCTX,2,Express Scripts,Commercial
11552,BCTX,53,Express Scripts,Commercial
11552,BCTX,,Express Scripts,Commercial
11552,BOE,1000,Express Scripts,Commercial
11552,ILDR,0,Express Scripts,Commercial
11552,ILDR,1001,Express Scripts,Commercial
11552,ILDR,101,Express Scripts,Commercial
11552,ILDR,3,Express Scripts,Commercial
11552,ILDR,6,Express Scripts,Commercial
11552,ILDR,8888,Express Scripts,Commercial
12528,HUN,VRX0363,Humana,Medicare
12833,FLBC,FN5695306301,Caremark,Commercial
12833,FLBC,FN9880102801,Caremark,Commercial
12833,FLBC,FNB582400201,Caremark,Commercial
13410,HUN,,Humana,Medicare
